datetime,ShortDate,Hour,DateConvert,Chicago,Temp_Farenheit
4/10/2016 17:00,4/10/2016,17,4247017,279.22,42.926
4/10/2016 18:00,4/10/2016,18,4247018,279.2272735,42.93909223
4/10/2016 19:00,4/10/2016,19,4247019,280.5616747,45.34101452
4/10/2016 20:00,4/10/2016,20,4247020,280.09,44.492
4/10/2016 21:00,4/10/2016,21,4247021,280.3687709,44.99378768
4/10/2016 22:00,4/10/2016,22,4247022,280.66,45.518
4/10/2016 23:00,4/10/2016,23,4247023,281.97,47.876
4/11/2016 0:00,4/11/2016,0,424710,282.17,48.236
4/11/2016 1:00,4/11/2016,1,424711,282.3812921,48.61632581
4/11/2016 2:00,4/11/2016,2,424712,282.82,49.406
4/11/2016 3:00,4/11/2016,3,424713,283.02,49.766
4/11/2016 4:00,4/11/2016,4,424714,283.28,50.234
4/11/2016 5:00,4/11/2016,5,424715,283.3,50.27
4/11/2016 6:00,4/11/2016,6,424716,283.35,50.36
4/11/2016 7:00,4/11/2016,7,424717,282.83,49.424
4/11/2016 8:00,4/11/2016,8,424718,282.7862944,49.34532984
4/11/2016 9:00,4/11/2016,9,424719,281.76,47.498
4/11/2016 10:00,4/11/2016,10,4247110,281.32,46.706
4/11/2016 11:00,4/11/2016,11,4247111,280.41,45.068
4/11/2016 12:00,4/11/2016,12,4247112,280.4115377,45.07076784
4/11/2016 13:00,4/11/2016,13,4247113,281.04,46.202
4/11/2016 14:00,4/11/2016,14,4247114,281.8,47.57
4/11/2016 15:00,4/11/2016,15,4247115,281.8305909,47.62506358
4/11/2016 16:00,4/11/2016,16,4247116,281.9,47.75
4/11/2016 17:00,4/11/2016,17,4247117,282.11,48.128
4/11/2016 18:00,4/11/2016,18,4247118,282.24,48.362
4/11/2016 19:00,4/11/2016,19,4247119,282.2073622,48.30325194
4/11/2016 20:00,4/11/2016,20,4247120,280.8871811,45.92692597
4/11/2016 21:00,4/11/2016,21,4247121,283.09,49.892
4/11/2016 22:00,4/11/2016,22,4247122,283.2269689,50.13854393
4/11/2016 23:00,4/11/2016,23,4247123,283.37,50.396
4/12/2016 0:00,4/12/2016,0,424720,282.2154783,48.31786102
4/12/2016 1:00,4/12/2016,1,424721,281.03,46.184
4/12/2016 2:00,4/12/2016,2,424722,278.14,40.982
4/12/2016 3:00,4/12/2016,3,424723,277.7,40.19
4/12/2016 4:00,4/12/2016,4,424724,276.05,37.22
4/12/2016 5:00,4/12/2016,5,424725,275.28,35.834
4/12/2016 6:00,4/12/2016,6,424726,275.2721444,35.81985985
4/12/2016 7:00,4/12/2016,7,424727,274.33,34.124
4/12/2016 8:00,4/12/2016,8,424728,273.45,32.54
4/12/2016 9:00,4/12/2016,9,424729,272.97,31.676
4/12/2016 10:00,4/12/2016,10,4247210,272.9667117,31.67008108
4/12/2016 11:00,4/12/2016,11,4247211,272.65,31.1
4/12/2016 12:00,4/12/2016,12,4247212,273.29,32.252
4/12/2016 13:00,4/12/2016,13,4247213,275.96,37.058
4/12/2016 14:00,4/12/2016,14,4247214,276.9,38.75
4/12/2016 15:00,4/12/2016,15,4247215,277.334429,39.53197214
4/12/2016 16:00,4/12/2016,16,4247216,278.3,41.27
4/12/2016 17:00,4/12/2016,17,4247217,279.44,43.322
4/12/2016 18:00,4/12/2016,18,4247218,280.16,44.618
4/12/2016 19:00,4/12/2016,19,4247219,280.1631111,44.6236
4/12/2016 20:00,4/12/2016,20,4247220,280.23,44.744
4/12/2016 21:00,4/12/2016,21,4247221,280.75,45.68
4/12/2016 22:00,4/12/2016,22,4247222,280.7433779,45.66808017
4/12/2016 23:00,4/12/2016,23,4247223,278.92,42.386
4/13/2016 0:00,4/13/2016,0,424730,278.9054195,42.35975505
4/13/2016 1:00,4/13/2016,1,424731,276.27971,37.63347805
4/13/2016 2:00,4/13/2016,2,424732,276.33,37.724
4/13/2016 3:00,4/13/2016,3,424733,275.06,35.438
4/13/2016 4:00,4/13/2016,4,424734,275.32,35.906
4/13/2016 5:00,4/13/2016,5,424735,275.34,35.942
4/13/2016 6:00,4/13/2016,6,424736,275.13,35.564
4/13/2016 7:00,4/13/2016,7,424737,274.86,35.078
4/13/2016 8:00,4/13/2016,8,424738,274.53,34.484
4/13/2016 9:00,4/13/2016,9,424739,275.03,35.384
4/13/2016 10:00,4/13/2016,10,4247310,275.02,35.366
4/13/2016 11:00,4/13/2016,11,4247311,274.65,34.7
4/13/2016 12:00,4/13/2016,12,4247312,276.01,37.148
4/13/2016 13:00,4/13/2016,13,4247313,277.47,39.776
4/13/2016 14:00,4/13/2016,14,4247314,280.5,45.23
4/13/2016 15:00,4/13/2016,15,4247315,282.15,48.2
4/13/2016 16:00,4/13/2016,16,4247316,283.7,50.99
4/13/2016 17:00,4/13/2016,17,4247317,283.576,50.7668
4/13/2016 18:00,4/13/2016,18,4247318,285.01,53.348
4/13/2016 19:00,4/13/2016,19,4247319,285.4255387,54.09596965
4/13/2016 20:00,4/13/2016,20,4247320,285.85,54.86
4/13/2016 21:00,4/13/2016,21,4247321,285.1050629,53.51911324
4/13/2016 22:00,4/13/2016,22,4247322,284.31,52.088
4/13/2016 23:00,4/13/2016,23,4247323,283.11,49.928
4/14/2016 0:00,4/14/2016,0,424740,283.1006342,49.91114159
4/14/2016 1:00,4/14/2016,1,424741,280.52,45.266
4/14/2016 2:00,4/14/2016,2,424742,280.5038317,45.23689703
4/14/2016 3:00,4/14/2016,3,424743,279.56,43.538
4/14/2016 4:00,4/14/2016,4,424744,279.17,42.836
4/14/2016 5:00,4/14/2016,5,424745,279.06,42.638
4/14/2016 6:00,4/14/2016,6,424746,278.1,40.91
4/14/2016 7:00,4/14/2016,7,424747,277.86,40.478
4/14/2016 8:00,4/14/2016,8,424748,277.8592957,40.47673223
4/14/2016 9:00,4/14/2016,9,424749,276.88,38.714
4/14/2016 10:00,4/14/2016,10,4247410,276.78,38.534
4/14/2016 11:00,4/14/2016,11,4247411,276.46,37.958
4/14/2016 12:00,4/14/2016,12,4247412,277,38.93
4/14/2016 13:00,4/14/2016,13,4247413,279.8,43.97
4/14/2016 14:00,4/14/2016,14,4247414,281.33,46.724
4/14/2016 15:00,4/14/2016,15,4247415,284.51,52.448
4/14/2016 16:00,4/14/2016,16,4247416,285.82,54.806
4/14/2016 17:00,4/14/2016,17,4247417,286.9,56.75
4/14/2016 18:00,4/14/2016,18,4247418,287.47,57.776
4/14/2016 19:00,4/14/2016,19,4247419,287.93,58.604
4/14/2016 20:00,4/14/2016,20,4247420,289.36,61.178
4/14/2016 21:00,4/14/2016,21,4247421,289.46,61.358
4/14/2016 22:00,4/14/2016,22,4247422,288.61,59.828
4/14/2016 23:00,4/14/2016,23,4247423,288.5829917,59.77938506
4/15/2016 0:00,4/15/2016,0,424750,285.46,54.158
4/15/2016 1:00,4/15/2016,1,424751,283.48,50.594
4/15/2016 2:00,4/15/2016,2,424752,281.85,47.66
4/15/2016 3:00,4/15/2016,3,424753,281.63,47.264
4/15/2016 4:00,4/15/2016,4,424754,281.08,46.274
4/15/2016 5:00,4/15/2016,5,424755,281.35,46.76
4/15/2016 6:00,4/15/2016,6,424756,281.42,46.886
4/15/2016 7:00,4/15/2016,7,424757,280.75,45.68
4/15/2016 8:00,4/15/2016,8,424758,280.31,44.888
4/15/2016 9:00,4/15/2016,9,424759,280,44.33
4/15/2016 10:00,4/15/2016,10,4247510,279.55,43.52
4/15/2016 11:00,4/15/2016,11,4247511,278.78,42.134
4/15/2016 12:00,4/15/2016,12,4247512,280.11,44.528
4/15/2016 13:00,4/15/2016,13,4247513,280.1466302,44.59393444
4/15/2016 14:00,4/15/2016,14,4247514,285.31,53.888
4/15/2016 15:00,4/15/2016,15,4247515,287.06,57.038
4/15/2016 16:00,4/15/2016,16,4247516,288.8,60.17
4/15/2016 17:00,4/15/2016,17,4247517,289.95,62.24
4/15/2016 18:00,4/15/2016,18,4247518,289.9892603,62.3106686
4/15/2016 19:00,4/15/2016,19,4247519,290.9,63.95
4/15/2016 20:00,4/15/2016,20,4247520,292.14,66.182
4/15/2016 21:00,4/15/2016,21,4247521,291.98,65.894
4/15/2016 22:00,4/15/2016,22,4247522,291.4,64.85
4/15/2016 23:00,4/15/2016,23,4247523,291.2251207,64.53521722
4/16/2016 0:00,4/16/2016,0,424760,287.99,58.712
4/16/2016 1:00,4/16/2016,1,424761,286.03,55.184
4/16/2016 2:00,4/16/2016,2,424762,284.28,52.034
4/16/2016 3:00,4/16/2016,3,424763,283.74,51.062
4/16/2016 4:00,4/16/2016,4,424764,282.53,48.884
4/16/2016 5:00,4/16/2016,5,424765,281.37,46.796
4/16/2016 6:00,4/16/2016,6,424766,281.33,46.724
4/16/2016 7:00,4/16/2016,7,424767,280.4,45.05
4/16/2016 8:00,4/16/2016,8,424768,279.91,44.168
4/16/2016 9:00,4/16/2016,9,424769,280.41,45.068
4/16/2016 10:00,4/16/2016,10,4247610,280.24,44.762
4/16/2016 11:00,4/16/2016,11,4247611,280.5,45.23
4/16/2016 12:00,4/16/2016,12,4247612,282.49,48.812
4/16/2016 13:00,4/16/2016,13,4247613,285.37,53.996
4/16/2016 14:00,4/16/2016,14,4247614,289.43,61.304
4/16/2016 15:00,4/16/2016,15,4247615,292.29,66.452
4/16/2016 16:00,4/16/2016,16,4247616,293.7,68.99
4/16/2016 17:00,4/16/2016,17,4247617,294.42,70.286
4/16/2016 18:00,4/16/2016,18,4247618,295.3,71.87
4/16/2016 19:00,4/16/2016,19,4247619,295.62,72.446
4/16/2016 20:00,4/16/2016,20,4247620,295.4609499,72.1597099
4/16/2016 21:00,4/16/2016,21,4247621,295.85,72.86
4/16/2016 22:00,4/16/2016,22,4247622,295.09,71.492
4/16/2016 23:00,4/16/2016,23,4247623,294.09,69.692
4/17/2016 0:00,4/17/2016,0,424770,291.22,64.526
4/17/2016 1:00,4/17/2016,1,424771,291.214049,64.51528823
4/17/2016 2:00,4/17/2016,2,424772,287.76,58.298
4/17/2016 3:00,4/17/2016,3,424773,286.36,55.778
4/17/2016 4:00,4/17/2016,4,424774,284.99,53.312
4/17/2016 5:00,4/17/2016,5,424775,283.9,51.35
4/17/2016 6:00,4/17/2016,6,424776,283.14,49.982
4/17/2016 7:00,4/17/2016,7,424777,283.37,50.396
4/17/2016 8:00,4/17/2016,8,424778,283.36,50.378
4/17/2016 9:00,4/17/2016,9,424779,282.71,49.208
4/17/2016 10:00,4/17/2016,10,4247710,282.62,49.046
4/17/2016 11:00,4/17/2016,11,4247711,282.16,48.218
4/17/2016 12:00,4/17/2016,12,4247712,284.25,51.98
4/17/2016 13:00,4/17/2016,13,4247713,287.62,58.046
4/17/2016 14:00,4/17/2016,14,4247714,290.55,63.32
4/17/2016 15:00,4/17/2016,15,4247715,293.86,69.278
4/17/2016 16:00,4/17/2016,16,4247716,296.23,73.544
4/17/2016 17:00,4/17/2016,17,4247717,296.1802297,73.45441347
4/17/2016 18:00,4/17/2016,18,4247718,298.94,78.422
4/17/2016 19:00,4/17/2016,19,4247719,298.28,77.234
4/17/2016 20:00,4/17/2016,20,4247720,295.4852591,72.20346641
4/17/2016 21:00,4/17/2016,21,4247721,298.42,77.486
4/17/2016 22:00,4/17/2016,22,4247722,297.18,75.254
4/17/2016 23:00,4/17/2016,23,4247723,296.9994327,74.9289788
4/18/2016 0:00,4/18/2016,0,424780,293.78,69.134
4/18/2016 1:00,4/18/2016,1,424781,293.7608998,69.09961969
4/18/2016 2:00,4/18/2016,2,424782,290.03,62.384
4/18/2016 3:00,4/18/2016,3,424783,288.49,59.612
4/18/2016 4:00,4/18/2016,4,424784,287.27,57.416
4/18/2016 5:00,4/18/2016,5,424785,286.34,55.742
4/18/2016 6:00,4/18/2016,6,424786,285.39,54.032
4/18/2016 7:00,4/18/2016,7,424787,284.45,52.34
4/18/2016 8:00,4/18/2016,8,424788,283.47,50.576
4/18/2016 9:00,4/18/2016,9,424789,283.08,49.874
4/18/2016 10:00,4/18/2016,10,4247810,282.95,49.64
4/18/2016 11:00,4/18/2016,11,4247811,282.46,48.758
4/18/2016 12:00,4/18/2016,12,4247812,284.59,52.592
4/18/2016 13:00,4/18/2016,13,4247813,288.64,59.882
4/18/2016 14:00,4/18/2016,14,4247814,293.66,68.918
4/18/2016 15:00,4/18/2016,15,4247815,296.2,73.49
4/18/2016 16:00,4/18/2016,16,4247816,298.56,77.738
4/18/2016 17:00,4/18/2016,17,4247817,299.41,79.268
4/18/2016 18:00,4/18/2016,18,4247818,299.4343346,79.31180235
4/18/2016 19:00,4/18/2016,19,4247819,299.93,80.204
4/18/2016 20:00,4/18/2016,20,4247820,300.27,80.816
4/18/2016 21:00,4/18/2016,21,4247821,299.69,79.772
4/18/2016 22:00,4/18/2016,22,4247822,298.73,78.044
4/18/2016 23:00,4/18/2016,23,4247823,297.05,75.02
4/19/2016 0:00,4/19/2016,0,424790,294.87,71.096
4/19/2016 1:00,4/19/2016,1,424791,293.54,68.702
4/19/2016 2:00,4/19/2016,2,424792,291.73,65.444
4/19/2016 3:00,4/19/2016,3,424793,290.45,63.14
4/19/2016 4:00,4/19/2016,4,424794,287.84,58.442
4/19/2016 5:00,4/19/2016,5,424795,286.57,56.156
4/19/2016 6:00,4/19/2016,6,424796,286.1,55.31
4/19/2016 7:00,4/19/2016,7,424797,284.49,52.412
4/19/2016 8:00,4/19/2016,8,424798,283.86,51.278
4/19/2016 9:00,4/19/2016,9,424799,282.29,48.452
4/19/2016 10:00,4/19/2016,10,4247910,281.82,47.606
4/19/2016 11:00,4/19/2016,11,4247911,281.71,47.408
4/19/2016 12:00,4/19/2016,12,4247912,281.66,47.318
4/19/2016 13:00,4/19/2016,13,4247913,282.13,48.164
4/19/2016 14:00,4/19/2016,14,4247914,283.12,49.946
4/19/2016 15:00,4/19/2016,15,4247915,283.97,51.476
4/19/2016 16:00,4/19/2016,16,4247916,285.19,53.672
4/19/2016 17:00,4/19/2016,17,4247917,286.39,55.832
4/19/2016 18:00,4/19/2016,18,4247918,286.4079276,55.86426967
4/19/2016 19:00,4/19/2016,19,4247919,286.73,56.444
4/19/2016 20:00,4/19/2016,20,4247920,287.06,57.038
4/19/2016 21:00,4/19/2016,21,4247921,286.5,56.03
4/19/2016 22:00,4/19/2016,22,4247922,285.22,53.726
4/19/2016 23:00,4/19/2016,23,4247923,285.15,53.6
4/20/2016 0:00,4/20/2016,0,424800,284.37,52.196
4/20/2016 1:00,4/20/2016,1,424801,284.16,51.818
4/20/2016 2:00,4/20/2016,2,424802,285.08,53.474
4/20/2016 3:00,4/20/2016,3,424803,285.08,53.474
4/20/2016 4:00,4/20/2016,4,424804,285.78,54.734
4/20/2016 5:00,4/20/2016,5,424805,285.46,54.158
4/20/2016 6:00,4/20/2016,6,424806,285.24,53.762
4/20/2016 7:00,4/20/2016,7,424807,284.94,53.222
4/20/2016 8:00,4/20/2016,8,424808,284.79,52.952
4/20/2016 9:00,4/20/2016,9,424809,283.84,51.242
4/20/2016 10:00,4/20/2016,10,4248010,283.68,50.954
4/20/2016 11:00,4/20/2016,11,4248011,283.59,50.792
4/20/2016 12:00,4/20/2016,12,4248012,284.34,52.142
4/20/2016 13:00,4/20/2016,13,4248013,286.61,56.228
4/20/2016 14:00,4/20/2016,14,4248014,288.37,59.396
4/20/2016 15:00,4/20/2016,15,4248015,290.04,62.402
4/20/2016 16:00,4/20/2016,16,4248016,291.92,65.786
4/20/2016 17:00,4/20/2016,17,4248017,292.82,67.406
4/20/2016 18:00,4/20/2016,18,4248018,294.03,69.584
4/20/2016 19:00,4/20/2016,19,4248019,294.37,70.196
4/20/2016 20:00,4/20/2016,20,4248020,294.35,70.16
4/20/2016 21:00,4/20/2016,21,4248021,294.3498631,70.15975353
4/20/2016 22:00,4/20/2016,22,4248022,293.38,68.414
4/20/2016 23:00,4/20/2016,23,4248023,292.25,66.38
4/21/2016 0:00,4/21/2016,0,424810,290.04,62.402
4/21/2016 1:00,4/21/2016,1,424811,289.7,61.79
4/21/2016 2:00,4/21/2016,2,424812,287.74,58.262
4/21/2016 3:00,4/21/2016,3,424813,287.48,57.794
4/21/2016 4:00,4/21/2016,4,424814,287.55,57.92
4/21/2016 5:00,4/21/2016,5,424815,287.45,57.74
4/21/2016 6:00,4/21/2016,6,424816,287.14,57.182
4/21/2016 7:00,4/21/2016,7,424817,287.37,57.596
4/21/2016 8:00,4/21/2016,8,424818,287.37,57.596
4/21/2016 9:00,4/21/2016,9,424819,287.37,57.596
4/21/2016 10:00,4/21/2016,10,4248110,287.37,57.596
4/21/2016 11:00,4/21/2016,11,4248111,287.48,57.794
4/21/2016 12:00,4/21/2016,12,4248112,287.7,58.19
4/21/2016 13:00,4/21/2016,13,4248113,288.15,59
4/21/2016 14:00,4/21/2016,14,4248114,289.65,61.7
4/21/2016 15:00,4/21/2016,15,4248115,290.15,62.6
4/21/2016 16:00,4/21/2016,16,4248116,291.01,64.148
4/21/2016 17:00,4/21/2016,17,4248117,290.93,64.004
4/21/2016 18:00,4/21/2016,18,4248118,293.15,68
4/21/2016 19:00,4/21/2016,19,4248119,293.04,67.802
4/21/2016 20:00,4/21/2016,20,4248120,291.15,64.4
4/21/2016 21:00,4/21/2016,21,4248121,293.04,67.802
4/21/2016 22:00,4/21/2016,22,4248122,290.87,63.896
4/21/2016 23:00,4/21/2016,23,4248123,291.54,65.102
4/22/2016 0:00,4/22/2016,0,424820,287.65,58.1
4/22/2016 1:00,4/22/2016,1,424821,287.15,57.2
4/22/2016 2:00,4/22/2016,2,424822,286.76,56.498
4/22/2016 3:00,4/22/2016,3,424823,286.43,55.904
4/22/2016 4:00,4/22/2016,4,424824,282.743,49.2674
4/22/2016 5:00,4/22/2016,5,424825,282.743,49.2674
4/22/2016 6:00,4/22/2016,6,424826,282.743,49.2674
4/22/2016 7:00,4/22/2016,7,424827,282.242,48.3656
4/22/2016 8:00,4/22/2016,8,424828,282.242,48.3656
4/22/2016 9:00,4/22/2016,9,424829,282.242,48.3656
4/22/2016 10:00,4/22/2016,10,4248210,280.504,45.2372
4/22/2016 11:00,4/22/2016,11,4248211,280.504,45.2372
4/22/2016 12:00,4/22/2016,12,4248212,280.504,45.2372
4/22/2016 13:00,4/22/2016,13,4248213,279.202,42.8936
4/22/2016 14:00,4/22/2016,14,4248214,279.202,42.8936
4/22/2016 15:00,4/22/2016,15,4248215,279.824,44.0132
4/22/2016 16:00,4/22/2016,16,4248216,280.411,45.0698
4/22/2016 17:00,4/22/2016,17,4248217,281.95,47.84
4/22/2016 18:00,4/22/2016,18,4248218,283.21,50.108
4/22/2016 19:00,4/22/2016,19,4248219,283.63,50.864
4/22/2016 20:00,4/22/2016,20,4248220,283.5831084,50.77959507
4/22/2016 21:00,4/22/2016,21,4248221,283.61,50.828
4/22/2016 22:00,4/22/2016,22,4248222,282.93,49.604
4/22/2016 23:00,4/22/2016,23,4248223,282.9083377,49.56500795
4/23/2016 0:00,4/23/2016,0,424830,280.77,45.716
4/23/2016 1:00,4/23/2016,1,424831,279.66,43.718
4/23/2016 2:00,4/23/2016,2,424832,278.99,42.512
4/23/2016 3:00,4/23/2016,3,424833,278.9891619,42.51049147
4/23/2016 4:00,4/23/2016,4,424834,278.64,41.882
4/23/2016 5:00,4/23/2016,5,424835,278.13,40.964
4/23/2016 6:00,4/23/2016,6,424836,277.78,40.334
4/23/2016 7:00,4/23/2016,7,424837,277.49,39.812
4/23/2016 8:00,4/23/2016,8,424838,277.26,39.398
4/23/2016 9:00,4/23/2016,9,424839,276.91,38.768
4/23/2016 10:00,4/23/2016,10,4248310,276.78,38.534
4/23/2016 11:00,4/23/2016,11,4248311,277.17,39.236
4/23/2016 12:00,4/23/2016,12,4248312,279.21,42.908
4/23/2016 13:00,4/23/2016,13,4248313,281.03,46.184
4/23/2016 14:00,4/23/2016,14,4248314,283.23,50.144
4/23/2016 15:00,4/23/2016,15,4248315,285.15,53.6
4/23/2016 16:00,4/23/2016,16,4248316,285.1671996,53.63095932
4/23/2016 17:00,4/23/2016,17,4248317,287.48,57.794
4/23/2016 18:00,4/23/2016,18,4248318,288.37,59.396
4/23/2016 19:00,4/23/2016,19,4248319,288.7,59.99
4/23/2016 20:00,4/23/2016,20,4248320,288.6153836,59.83769041
4/23/2016 21:00,4/23/2016,21,4248321,288.41,59.468
4/23/2016 22:00,4/23/2016,22,4248322,288.08,58.874
4/23/2016 23:00,4/23/2016,23,4248323,286.94,56.822
4/24/2016 0:00,4/24/2016,0,424840,286.9120771,56.77173874
4/24/2016 1:00,4/24/2016,1,424841,283.15,50
4/24/2016 2:00,4/24/2016,2,424842,282.39,48.632
4/24/2016 3:00,4/24/2016,3,424843,281.17,46.436
4/24/2016 4:00,4/24/2016,4,424844,280.95,46.04
4/24/2016 5:00,4/24/2016,5,424845,280.42,45.086
4/24/2016 6:00,4/24/2016,6,424846,279.93,44.204
4/24/2016 7:00,4/24/2016,7,424847,279.54,43.502
4/24/2016 8:00,4/24/2016,8,424848,279.59,43.592
4/24/2016 9:00,4/24/2016,9,424849,279.31,43.088
4/24/2016 10:00,4/24/2016,10,4248410,279.48,43.394
4/24/2016 11:00,4/24/2016,11,4248411,280.24,44.762
4/24/2016 12:00,4/24/2016,12,4248412,282.21,48.308
4/24/2016 13:00,4/24/2016,13,4248413,285.99,55.112
4/24/2016 14:00,4/24/2016,14,4248414,287.85,58.46
4/24/2016 15:00,4/24/2016,15,4248415,290.93,64.004
4/24/2016 16:00,4/24/2016,16,4248416,292.15,66.2
4/24/2016 17:00,4/24/2016,17,4248417,294.58,70.574
4/24/2016 18:00,4/24/2016,18,4248418,296.06,73.238
4/24/2016 19:00,4/24/2016,19,4248419,296.94,74.822
4/24/2016 20:00,4/24/2016,20,4248420,297.67,76.136
4/24/2016 21:00,4/24/2016,21,4248421,297.97,76.676
4/24/2016 22:00,4/24/2016,22,4248422,297.12,75.146
4/24/2016 23:00,4/24/2016,23,4248423,295.89,72.932
4/25/2016 0:00,4/25/2016,0,424850,295.8885485,72.92938722
4/25/2016 1:00,4/25/2016,1,424851,292.52,66.866
4/25/2016 2:00,4/25/2016,2,424852,291.95,65.84
4/25/2016 3:00,4/25/2016,3,424853,292.4,66.65
4/25/2016 4:00,4/25/2016,4,424854,292.23,66.344
4/25/2016 5:00,4/25/2016,5,424855,290.7,63.59
4/25/2016 6:00,4/25/2016,6,424856,290.47,63.176
4/25/2016 7:00,4/25/2016,7,424857,290.23,62.744
4/25/2016 8:00,4/25/2016,8,424858,290.05,62.42
4/25/2016 9:00,4/25/2016,9,424859,289.65,61.7
4/25/2016 10:00,4/25/2016,10,4248510,289.27,61.016
4/25/2016 11:00,4/25/2016,11,4248511,288.59,59.792
4/25/2016 12:00,4/25/2016,12,4248512,290.11,62.528
4/25/2016 13:00,4/25/2016,13,4248513,291.64,65.282
4/25/2016 14:00,4/25/2016,14,4248514,291.5625461,65.14258293
4/25/2016 15:00,4/25/2016,15,4248515,295.79,72.752
4/25/2016 16:00,4/25/2016,16,4248516,297.33,75.524
4/25/2016 17:00,4/25/2016,17,4248517,298.6,77.81
4/25/2016 18:00,4/25/2016,18,4248518,299.69,79.772
4/25/2016 19:00,4/25/2016,19,4248519,300.36,80.978
4/25/2016 20:00,4/25/2016,20,4248520,300.3413969,80.94451441
4/25/2016 21:00,4/25/2016,21,4248521,300.88,81.914
4/25/2016 22:00,4/25/2016,22,4248522,300.65,81.5
4/25/2016 23:00,4/25/2016,23,4248523,298.84,78.242
4/26/2016 0:00,4/26/2016,0,424860,297.95,76.64
4/26/2016 1:00,4/26/2016,1,424861,297.25,75.38
4/26/2016 2:00,4/26/2016,2,424862,295.66,72.518
4/26/2016 3:00,4/26/2016,3,424863,294.93,71.204
4/26/2016 4:00,4/26/2016,4,424864,294.16,69.818
4/26/2016 5:00,4/26/2016,5,424865,292.14,66.182
4/26/2016 6:00,4/26/2016,6,424866,289.71,61.808
4/26/2016 7:00,4/26/2016,7,424867,285.14,53.582
4/26/2016 8:00,4/26/2016,8,424868,284.01,51.548
4/26/2016 9:00,4/26/2016,9,424869,282.46,48.758
4/26/2016 10:00,4/26/2016,10,4248610,282.4501853,48.74033352
4/26/2016 11:00,4/26/2016,11,4248611,280.94,46.022
4/26/2016 12:00,4/26/2016,12,4248612,280.5,45.23
4/26/2016 13:00,4/26/2016,13,4248613,280.36,44.978
4/26/2016 14:00,4/26/2016,14,4248614,280.21,44.708
4/26/2016 15:00,4/26/2016,15,4248615,280.3735381,45.00236861
4/26/2016 16:00,4/26/2016,16,4248616,281.348,46.7564
4/26/2016 17:00,4/26/2016,17,4248617,281.376,46.8068
4/26/2016 18:00,4/26/2016,18,4248618,281.5642913,47.14572426
4/26/2016 19:00,4/26/2016,19,4248619,281.5597158,47.13748836
4/26/2016 20:00,4/26/2016,20,4248620,281.74,47.462
4/26/2016 21:00,4/26/2016,21,4248621,281.2760045,46.62680801
4/26/2016 22:00,4/26/2016,22,4248622,280.64,45.482
4/26/2016 23:00,4/26/2016,23,4248623,280.8603739,45.87867297
4/27/2016 0:00,4/27/2016,0,424870,279.44,43.322
4/27/2016 1:00,4/27/2016,1,424871,279.6806508,43.75517147
4/27/2016 2:00,4/27/2016,2,424872,280.01,44.348
4/27/2016 3:00,4/27/2016,3,424873,280.19676,44.684168
4/27/2016 4:00,4/27/2016,4,424874,280.47,45.176
4/27/2016 5:00,4/27/2016,5,424875,280.05,44.42
4/27/2016 6:00,4/27/2016,6,424876,280.0479962,44.41639315
4/27/2016 7:00,4/27/2016,7,424877,279.5633817,43.54408702
4/27/2016 8:00,4/27/2016,8,424878,279.46,43.358
4/27/2016 9:00,4/27/2016,9,424879,278.84,42.242
4/27/2016 10:00,4/27/2016,10,4248710,278.92,42.386
4/27/2016 11:00,4/27/2016,11,4248711,279.13,42.764
4/27/2016 12:00,4/27/2016,12,4248712,279.37,43.196
4/27/2016 13:00,4/27/2016,13,4248713,279.76,43.898
4/27/2016 14:00,4/27/2016,14,4248714,280.21,44.708
4/27/2016 15:00,4/27/2016,15,4248715,280.2167705,44.72018691
4/27/2016 16:00,4/27/2016,16,4248716,281.24,46.562
4/27/2016 17:00,4/27/2016,17,4248717,281.2611393,46.60005073
4/27/2016 18:00,4/27/2016,18,4248718,281.72,47.426
4/27/2016 19:00,4/27/2016,19,4248719,282.0949434,48.10089817
4/27/2016 20:00,4/27/2016,20,4248720,282.49,48.812
4/27/2016 21:00,4/27/2016,21,4248721,281.6717163,47.33908931
4/27/2016 22:00,4/27/2016,22,4248722,280.83,45.824
4/27/2016 23:00,4/27/2016,23,4248723,279.89,44.132
4/28/2016 0:00,4/28/2016,0,424880,279.890627,44.13312865
4/28/2016 1:00,4/28/2016,1,424881,282.9656667,49.6682
4/28/2016 2:00,4/28/2016,2,424882,282.1053333,48.1196
4/28/2016 3:00,4/28/2016,3,424883,282.6850141,49.16302541
4/28/2016 4:00,4/28/2016,4,424884,282,47.93
4/28/2016 5:00,4/28/2016,5,424885,281.56,47.138
4/28/2016 6:00,4/28/2016,6,424886,280.92,45.986
4/28/2016 7:00,4/28/2016,7,424887,280.29,44.852
4/28/2016 8:00,4/28/2016,8,424888,280,44.33
4/28/2016 9:00,4/28/2016,9,424889,280.03,44.384
4/28/2016 10:00,4/28/2016,10,4248810,279.84,44.042
4/28/2016 11:00,4/28/2016,11,4248811,279.73,43.844
4/28/2016 12:00,4/28/2016,12,4248812,279.82,44.006
4/28/2016 13:00,4/28/2016,13,4248813,279.93,44.204
4/28/2016 14:00,4/28/2016,14,4248814,280.38,45.014
4/28/2016 15:00,4/28/2016,15,4248815,280.78,45.734
4/28/2016 16:00,4/28/2016,16,4248816,281.23,46.544
4/28/2016 17:00,4/28/2016,17,4248817,281.56,47.138
4/28/2016 18:00,4/28/2016,18,4248818,282.18,48.254
